Order_ID,Distribution_Center_ID,Customer_ZIP,Delivery_Type,Service_Type,Cost,Event_Type,Holiday_Flag,Carrier_Reliability_Score
ORD9189,DC6,14602,Air,Standard Overnight,108.62,Wedding,1,
ORD9190,DC4,36730,Ground,Ground,276.77,Wedding,0,
ORD9191,DC4,79813,Ground,Priority Overnight,23.2,Wedding,0,
ORD9192,DC6,06016,Ground,Ground,75.93,Graduation,1,
ORD9193,DC3,20684,Air,Standard Overnight,120.43,Birthday,1,
ORD9194,DC4,69242,Air,Ground,69.35,Retirement,1,
ORD9195,DC5,91501,Ground,Priority Overnight,270.78,Graduation,0,
ORD9196,DC2,49406,Air,Standard Overnight,253.6,Bridal Shower,1,
ORD9197,DC6,68725,Air,Ground,122.21,Retirement,0,
ORD9198,DC6,51529,Ground,Priority Overnight,155.45,Bridal Shower,0,
ORD9199,DC4,31271,Ground,Ground,145.64,Birthday,0,
ORD9200,DC1,32720,Air,Ground,179.78,Wedding,1,
ORD9201,DC2,38058,Ground,Ground,256.06,Birthday,1,
ORD9202,DC6,39873,Ground,Priority Overnight,236.55,None,1,
ORD9203,DC1,92877,Ground,Ground,103.23,Retirement,1,
ORD9204,DC6,02846,Ground,Standard Overnight,259.78,Retirement,0,
ORD9205,DC1,46185,Ground,Priority Overnight,89.81,Holiday,0,
ORD9206,DC3,78940,Ground,Priority Overnight,35.15,First Communion,0,
ORD9207,DC3,70750,Air,Priority Overnight,112.71,First Communion,0,
ORD9208,DC6,98076,Ground,Ground,51.99,None,1,
ORD9209,DC5,43104,Ground,Priority Overnight,269.51,Bridal Shower,1,
ORD9210,DC2,62663,Ground,Ground,262.38,Graduation,0,
ORD9211,DC6,76783,Air,Ground,248.75,First Communion,1,
ORD9212,DC3,07014,Air,Ground,218.1,Retirement,0,
ORD9213,DC4,04640,Ground,Standard Overnight,285.07,Graduation,1,
ORD9214,DC1,76396,Ground,Ground,15.74,Gender Reveal,0,
ORD9215,DC6,57523,Air,Ground,183.87,First Communion,1,
ORD9216,DC3,20783,Ground,Standard Overnight,287.29,Wedding,0,
ORD9217,DC5,46289,Air,Standard Overnight,228.27,Retirement,0,
ORD9218,DC2,73239,Air,Standard Overnight,299.12,Retirement,0,
ORD9219,DC6,33015,Air,Ground,296.35,Wedding,1,
ORD9220,DC1,36343,Air,Standard Overnight,121.66,None,0,
ORD9221,DC5,47658,Ground,Ground,10.38,Graduation,0,
ORD9222,DC4,08896,Ground,Ground,252.26,Gender Reveal,1,
ORD9223,DC2,54921,Air,Standard Overnight,291.31,Birthday,0,
ORD9224,DC1,09665,Air,Priority Overnight,293.11,Holiday,0,
ORD9225,DC4,74640,Air,Standard Overnight,168.97,Gender Reveal,1,
ORD9226,DC5,04829,Ground,Standard Overnight,18.83,Birthday,0,
ORD9227,DC1,06373,Ground,Priority Overnight,171.81,Gender Reveal,1,
ORD9228,DC3,50406,Air,Standard Overnight,217.26,Graduation,0,
ORD9229,DC6,45754,Air,Priority Overnight,216.11,Graduation,0,
ORD9230,DC1,11457,Air,Priority Overnight,203.75,Wedding,1,
ORD9231,DC4,92159,Ground,Standard Overnight,24.68,First Communion,1,
ORD9232,DC6,39523,Ground,Standard Overnight,91.96,Birthday,1,
ORD9233,DC3,57938,Air,Ground,232.45,Gender Reveal,1,
ORD9234,DC4,35775,Air,Priority Overnight,196.94,Retirement,1,
ORD9235,DC2,02064,Ground,Ground,211.88,Retirement,0,
ORD9236,DC5,41901,Air,Ground,248.33,Holiday,0,
ORD9237,DC4,12315,Air,Ground,297.38,Gender Reveal,0,
ORD9238,DC1,27917,Ground,Priority Overnight,27.97,Birthday,0,
ORD9239,DC2,77465,Air,Standard Overnight,260.42,Graduation,0,
ORD9240,DC5,15617,Ground,Standard Overnight,180.59,Birthday,1,
ORD9241,DC6,67329,Ground,Ground,263.86,None,1,
ORD9242,DC6,18952,Ground,Priority Overnight,157.6,Wedding,1,
ORD9243,DC5,64710,Air,Priority Overnight,14.82,Graduation,0,
ORD9244,DC1,96474,Ground,Standard Overnight,217.75,Bridal Shower,1,
ORD9245,DC2,40308,Ground,Ground,129.0,Birthday,0,
ORD9246,DC2,12095,Ground,Standard Overnight,115.58,Wedding,1,
ORD9247,DC2,13897,Air,Ground,16.66,Gender Reveal,1,
ORD9248,DC2,82616,Ground,Standard Overnight,166.59,Bridal Shower,1,
ORD9249,DC1,57764,Ground,Priority Overnight,48.78,None,0,
ORD9250,DC2,93373,Air,Ground,217.91,First Communion,1,
ORD9251,DC1,18574,Air,Standard Overnight,176.54,None,0,
ORD9252,DC3,28673,Ground,Priority Overnight,19.51,First Communion,1,
ORD9253,DC5,42123,Ground,Standard Overnight,127.31,Wedding,0,
ORD9254,DC1,83349,Ground,Standard Overnight,92.38,Bridal Shower,0,
ORD9255,DC6,03538,Ground,Standard Overnight,80.45,None,0,
ORD9256,DC1,35901,Air,Priority Overnight,82.19,None,0,
ORD9257,DC2,01847,Air,Standard Overnight,272.56,Wedding,0,
ORD9258,DC5,71583,Ground,Standard Overnight,66.79,First Communion,1,
ORD9259,DC1,21813,Air,Ground,33.72,Wedding,0,
ORD9260,DC6,41763,Air,Ground,90.8,Holiday,1,
ORD9261,DC4,46377,Ground,Priority Overnight,71.78,Retirement,1,
ORD9262,DC3,82268,Air,Ground,156.65,Birthday,0,
ORD9263,DC1,12127,Air,Standard Overnight,138.02,Birthday,1,
ORD9264,DC6,45060,Ground,Standard Overnight,83.05,Gender Reveal,0,
ORD9265,DC5,10984,Ground,Ground,148.85,Graduation,1,
ORD9266,DC2,50747,Air,Priority Overnight,16.65,Gender Reveal,0,
ORD9267,DC1,90024,Air,Standard Overnight,10.63,Retirement,0,
ORD9268,DC5,12321,Air,Standard Overnight,70.53,Holiday,0,
ORD9269,DC5,53021,Air,Priority Overnight,42.35,Wedding,0,
ORD9270,DC6,17511,Ground,Ground,249.65,Holiday,0,
ORD9271,DC3,51083,Air,Priority Overnight,202.0,None,1,
ORD9272,DC3,35267,Air,Standard Overnight,286.18,None,0,
ORD9273,DC3,09194,Air,Priority Overnight,293.54,Bridal Shower,0,
ORD9274,DC5,61818,Ground,Ground,207.48,Wedding,0,
ORD9275,DC5,87905,Air,Priority Overnight,241.07,Wedding,1,
ORD9276,DC4,37576,Air,Priority Overnight,150.38,None,0,
ORD9277,DC3,08578,Air,Priority Overnight,156.36,None,0,
ORD9278,DC2,39514,Air,Ground,276.16,None,0,
ORD9279,DC5,40379,Ground,Priority Overnight,235.19,First Communion,0,
ORD9280,DC1,88352,Air,Priority Overnight,137.79,Retirement,0,
ORD9281,DC6,93540,Ground,Standard Overnight,34.05,Birthday,1,
ORD9282,DC1,51344,Air,Priority Overnight,31.16,Retirement,1,
ORD9283,DC5,23255,Ground,Priority Overnight,140.56,Gender Reveal,0,
ORD9284,DC1,47912,Ground,Ground,277.11,Holiday,1,
ORD9285,DC1,87497,Air,Priority Overnight,101.48,Bridal Shower,1,
ORD9286,DC1,05627,Air,Priority Overnight,193.69,None,1,
ORD9287,DC5,57574,Ground,Ground,234.2,Gender Reveal,1,
ORD9288,DC6,28121,Ground,Standard Overnight,166.62,Gender Reveal,1,
ORD9289,DC2,14573,Ground,Ground,230.82,First Communion,1,
ORD9290,DC6,77957,Air,Ground,249.77,Graduation,1,
ORD9291,DC1,29038,Ground,Priority Overnight,61.98,Graduation,1,
ORD9292,DC3,03040,Air,Standard Overnight,78.23,Gender Reveal,0,
ORD9293,DC1,23825,Air,Standard Overnight,210.49,Gender Reveal,0,
ORD9294,DC6,25291,Ground,Priority Overnight,272.56,None,1,
ORD9295,DC1,87567,Air,Priority Overnight,266.96,None,0,
ORD9296,DC6,02832,Air,Standard Overnight,12.65,Bridal Shower,0,
ORD9297,DC2,97094,Ground,Ground,24.56,Graduation,0,
ORD9298,DC4,29006,Air,Ground,59.61,None,1,
ORD9299,DC1,63390,Air,Standard Overnight,77.06,None,1,
ORD9300,DC2,99909,Air,Priority Overnight,182.84,Graduation,1,
ORD9301,DC1,81941,Air,Ground,98.18,Retirement,1,
ORD9302,DC4,32364,Air,Priority Overnight,113.36,Graduation,1,
ORD9303,DC4,58132,Ground,Priority Overnight,214.82,Wedding,0,
ORD9304,DC6,32714,Ground,Standard Overnight,121.57,Graduation,0,
ORD9305,DC5,72241,Air,Ground,51.18,Graduation,0,
ORD9306,DC3,45937,Air,Standard Overnight,285.58,Bridal Shower,1,
ORD9307,DC5,78941,Ground,Standard Overnight,149.88,First Communion,1,
ORD9308,DC4,99393,Ground,Priority Overnight,79.82,Bridal Shower,1,
ORD9309,DC2,19814,Ground,Standard Overnight,91.84,Holiday,1,
ORD9310,DC6,08680,Air,Ground,245.72,Birthday,0,
ORD9311,DC6,21198,Ground,Ground,99.27,First Communion,1,
ORD9312,DC1,97842,Air,Ground,267.46,First Communion,0,
ORD9313,DC6,86104,Ground,Ground,101.12,Wedding,0,
ORD9314,DC2,70303,Ground,Priority Overnight,34.48,First Communion,1,
ORD9315,DC4,11145,Air,Priority Overnight,128.25,First Communion,0,
ORD9316,DC1,82499,Ground,Priority Overnight,275.44,First Communion,1,
ORD9317,DC3,40707,Ground,Priority Overnight,163.27,Retirement,1,
ORD9318,DC3,73131,Air,Standard Overnight,59.68,Holiday,1,
ORD9319,DC4,79365,Ground,Priority Overnight,273.32,First Communion,1,
ORD9320,DC4,66748,Ground,Standard Overnight,263.03,Holiday,1,
ORD9321,DC1,97244,Ground,Standard Overnight,142.73,None,1,
ORD9322,DC5,93217,Air,Standard Overnight,207.27,Holiday,0,
ORD9323,DC2,95424,Air,Priority Overnight,205.65,Gender Reveal,1,
ORD9324,DC5,05879,Air,Standard Overnight,45.54,First Communion,0,
ORD9325,DC3,22059,Air,Ground,153.59,Graduation,1,
ORD9326,DC1,36476,Ground,Ground,75.98,Gender Reveal,1,
ORD9327,DC3,54733,Air,Ground,280.65,Graduation,0,
ORD9328,DC4,39710,Air,Standard Overnight,119.94,First Communion,0,
ORD9329,DC2,90405,Air,Standard Overnight,117.5,Gender Reveal,0,
ORD9330,DC3,62394,Ground,Ground,255.61,Birthday,0,
ORD9331,DC1,73724,Ground,Ground,65.19,First Communion,1,
ORD9332,DC1,85161,Ground,Priority Overnight,199.86,Retirement,0,
ORD9333,DC4,15850,Air,Standard Overnight,79.5,Retirement,1,
ORD9334,DC3,39990,Ground,Standard Overnight,201.59,None,1,
ORD9335,DC4,90499,Ground,Ground,227.23,Birthday,0,
ORD9336,DC2,26246,Air,Ground,149.43,First Communion,1,
ORD9337,DC4,23283,Ground,Priority Overnight,22.08,Wedding,0,
ORD9338,DC1,44405,Ground,Priority Overnight,297.0,Graduation,0,
ORD9339,DC1,03327,Air,Standard Overnight,279.63,Birthday,0,
ORD9340,DC2,02055,Ground,Priority Overnight,256.58,Graduation,1,
ORD9341,DC5,91306,Ground,Standard Overnight,85.86,Wedding,1,
ORD9342,DC6,20552,Ground,Standard Overnight,200.94,First Communion,1,
ORD9343,DC2,74461,Ground,Ground,38.87,Graduation,0,
ORD9344,DC5,13567,Ground,Priority Overnight,77.42,Wedding,1,
ORD9345,DC1,07701,Ground,Priority Overnight,244.23,Birthday,0,
ORD9346,DC6,30536,Ground,Priority Overnight,69.53,Bridal Shower,1,
ORD9347,DC6,43798,Air,Priority Overnight,176.4,Holiday,0,
ORD9348,DC6,24280,Ground,Ground,83.67,Holiday,1,
ORD9349,DC2,11280,Ground,Priority Overnight,184.85,Holiday,1,
ORD9350,DC5,90799,Ground,Standard Overnight,209.51,First Communion,0,
ORD9351,DC1,82757,Ground,Priority Overnight,167.0,Retirement,1,
ORD9352,DC2,50185,Air,Priority Overnight,243.46,Wedding,0,
ORD9353,DC2,53975,Air,Priority Overnight,164.65,Wedding,1,
ORD9354,DC2,37756,Air,Priority Overnight,57.89,Birthday,0,
ORD9355,DC5,66913,Air,Ground,116.65,First Communion,1,
ORD9356,DC4,84867,Ground,Priority Overnight,269.46,Bridal Shower,0,
ORD9357,DC6,48815,Air,Standard Overnight,227.5,Graduation,0,
ORD9358,DC3,85127,Ground,Priority Overnight,20.46,Bridal Shower,0,
ORD9359,DC2,72161,Air,Priority Overnight,242.0,Bridal Shower,1,
ORD9360,DC6,45336,Air,Ground,23.19,Holiday,1,
ORD9361,DC5,92383,Ground,Standard Overnight,160.35,Wedding,0,
ORD9362,DC3,07285,Air,Priority Overnight,36.75,None,0,
ORD9363,DC6,62237,Ground,Ground,41.95,Holiday,0,
ORD9364,DC3,58392,Ground,Ground,78.93,Gender Reveal,0,
ORD9365,DC3,92262,Ground,Ground,115.38,Retirement,0,
ORD9366,DC2,96234,Ground,Priority Overnight,193.64,Wedding,0,
ORD9367,DC6,63750,Ground,Ground,13.53,First Communion,0,
ORD9368,DC4,60493,Air,Standard Overnight,219.07,None,0,
ORD9369,DC5,66084,Air,Ground,114.66,Bridal Shower,0,
ORD9370,DC4,67637,Air,Standard Overnight,223.08,Retirement,0,
ORD9371,DC1,80739,Ground,Priority Overnight,121.28,Birthday,1,
ORD9372,DC2,94957,Air,Standard Overnight,198.32,Retirement,0,
ORD9373,DC6,56595,Air,Standard Overnight,67.91,Holiday,1,
ORD9374,DC4,13809,Ground,Ground,67.74,Birthday,1,
ORD9375,DC6,02574,Ground,Standard Overnight,163.09,Bridal Shower,1,
ORD9376,DC2,23067,Ground,Ground,35.81,Holiday,1,
ORD9377,DC2,08539,Ground,Ground,79.07,First Communion,0,
ORD9378,DC5,66054,Ground,Standard Overnight,120.88,Retirement,1,
ORD9379,DC3,28500,Ground,Standard Overnight,112.5,Retirement,1,
ORD9380,DC4,54336,Air,Standard Overnight,27.23,Gender Reveal,1,
ORD9381,DC2,46666,Air,Priority Overnight,22.06,Gender Reveal,0,
ORD9382,DC3,93984,Air,Ground,218.86,Birthday,1,
ORD9383,DC1,89288,Air,Ground,39.51,First Communion,1,
ORD9384,DC2,29146,Air,Standard Overnight,203.63,Wedding,0,
ORD9385,DC6,59661,Ground,Standard Overnight,250.14,Wedding,1,
ORD9386,DC6,22335,Air,Priority Overnight,178.72,Retirement,0,
ORD9387,DC6,35836,Ground,Ground,199.17,Bridal Shower,1,
ORD9388,DC1,00693,Ground,Standard Overnight,172.7,Gender Reveal,1,
ORD9389,DC6,24570,Air,Priority Overnight,192.14,Holiday,0,
ORD9390,DC3,96726,Air,Standard Overnight,112.55,Bridal Shower,0,
ORD9391,DC1,48647,Ground,Priority Overnight,198.38,Birthday,0,
ORD9392,DC2,70662,Ground,Priority Overnight,229.01,Graduation,1,
ORD9393,DC5,36885,Air,Priority Overnight,115.14,Wedding,0,
ORD9394,DC2,55750,Ground,Priority Overnight,138.37,None,0,
ORD9395,DC4,13596,Air,Priority Overnight,149.28,Birthday,1,
ORD9396,DC6,65732,Ground,Standard Overnight,174.24,Graduation,1,
ORD9397,DC3,34289,Air,Ground,109.26,First Communion,1,
ORD9398,DC3,72658,Air,Standard Overnight,76.47,None,1,
ORD9399,DC3,45258,Ground,Priority Overnight,41.36,Graduation,1,
ORD9400,DC4,59256,Ground,Standard Overnight,280.52,Holiday,0,
ORD9401,DC4,92394,Air,Standard Overnight,143.61,Retirement,1,
ORD9402,DC5,92997,Ground,Ground,291.04,Bridal Shower,0,
ORD9403,DC3,99827,Air,Standard Overnight,162.12,Graduation,1,
ORD9404,DC6,27935,Air,Ground,193.56,Bridal Shower,1,
ORD9405,DC1,05294,Air,Standard Overnight,159.13,Bridal Shower,1,
ORD9406,DC6,27460,Air,Priority Overnight,192.0,First Communion,0,
ORD9407,DC6,12861,Ground,Priority Overnight,90.21,Holiday,1,
ORD9408,DC3,93514,Ground,Ground,96.85,Retirement,0,
ORD9409,DC1,20556,Air,Ground,264.23,First Communion,1,
ORD9410,DC4,82001,Ground,Ground,75.3,Holiday,0,
ORD9411,DC2,97205,Ground,Standard Overnight,176.6,Holiday,1,
ORD9412,DC2,44477,Ground,Ground,281.38,Retirement,1,
ORD9413,DC6,34370,Air,Standard Overnight,265.03,First Communion,1,
ORD9414,DC6,54121,Air,Ground,173.87,Wedding,0,
ORD9415,DC6,63699,Ground,Standard Overnight,95.04,First Communion,0,
ORD9416,DC5,04927,Air,Ground,76.2,Bridal Shower,1,
ORD9417,DC2,45648,Ground,Standard Overnight,261.42,Birthday,1,
ORD9418,DC5,90866,Ground,Priority Overnight,245.32,First Communion,0,
ORD9419,DC1,36219,Air,Priority Overnight,259.16,Holiday,1,
ORD9420,DC4,43173,Air,Ground,55.36,None,1,
ORD9421,DC6,82557,Air,Priority Overnight,87.8,Bridal Shower,0,
ORD9422,DC6,25703,Ground,Priority Overnight,54.76,Retirement,1,
ORD9423,DC1,64357,Air,Priority Overnight,138.28,Bridal Shower,1,
ORD9424,DC3,09815,Air,Priority Overnight,247.0,None,0,
ORD9425,DC1,96510,Air,Standard Overnight,154.43,First Communion,1,
ORD9426,DC3,36752,Ground,Standard Overnight,203.6,None,0,
ORD9427,DC4,34516,Air,Ground,163.75,First Communion,0,
ORD9428,DC4,47166,Air,Ground,266.88,Graduation,0,
ORD9429,DC1,95783,Air,Priority Overnight,162.61,Wedding,0,
ORD9430,DC1,47481,Air,Ground,77.68,Bridal Shower,1,
ORD9431,DC6,49096,Air,Priority Overnight,102.12,Bridal Shower,1,
ORD9432,DC2,73460,Ground,Standard Overnight,266.69,None,1,
ORD9433,DC1,84157,Air,Priority Overnight,123.17,Gender Reveal,1,
ORD9434,DC2,49220,Ground,Ground,193.82,First Communion,1,
ORD9435,DC3,11356,Ground,Standard Overnight,122.22,None,1,
ORD9436,DC4,57097,Ground,Ground,182.78,Wedding,1,
ORD9437,DC2,56114,Ground,Standard Overnight,60.78,Graduation,1,
ORD9438,DC3,14628,Ground,Standard Overnight,148.63,Birthday,0,
ORD9439,DC5,16384,Air,Ground,50.2,Gender Reveal,0,
ORD9440,DC3,09532,Ground,Ground,139.47,Graduation,1,
ORD9441,DC1,62911,Ground,Ground,93.05,Gender Reveal,1,
ORD9442,DC3,92014,Air,Standard Overnight,198.89,Retirement,0,
ORD9443,DC6,52008,Ground,Ground,62.73,Graduation,0,
ORD9444,DC4,08770,Ground,Ground,216.16,Holiday,1,
ORD9445,DC1,42538,Ground,Priority Overnight,261.9,Graduation,1,
ORD9446,DC4,03484,Ground,Priority Overnight,227.2,Wedding,1,
ORD9447,DC2,97522,Air,Standard Overnight,19.24,First Communion,1,
ORD9448,DC2,38852,Air,Ground,213.98,Graduation,0,
ORD9449,DC1,66336,Air,Standard Overnight,136.73,First Communion,0,
ORD9450,DC3,65710,Air,Ground,13.12,Holiday,0,
ORD9451,DC2,11137,Ground,Priority Overnight,55.64,Retirement,1,
ORD9452,DC5,24004,Air,Standard Overnight,252.97,Holiday,1,
ORD9453,DC4,44641,Ground,Standard Overnight,139.43,Gender Reveal,1,
ORD9454,DC4,36338,Ground,Ground,97.16,Holiday,0,
ORD9455,DC1,69215,Ground,Standard Overnight,220.49,None,1,
ORD9456,DC1,90803,Air,Ground,179.45,None,1,
ORD9457,DC5,82657,Air,Standard Overnight,193.3,Bridal Shower,1,
ORD9458,DC1,33591,Air,Standard Overnight,269.31,Graduation,0,
ORD9459,DC4,46080,Ground,Priority Overnight,204.51,Wedding,1,
ORD9460,DC4,75206,Air,Priority Overnight,193.12,Wedding,0,
ORD9461,DC6,17965,Ground,Standard Overnight,213.52,Wedding,1,
ORD9462,DC4,32719,Air,Ground,190.43,None,1,
ORD9463,DC1,19951,Air,Priority Overnight,120.84,First Communion,0,
ORD9464,DC1,47161,Ground,Standard Overnight,140.3,Bridal Shower,1,
ORD9465,DC2,52325,Ground,Ground,183.78,Retirement,1,
ORD9466,DC5,06255,Air,Priority Overnight,280.32,First Communion,0,
ORD9467,DC5,53453,Ground,Priority Overnight,296.82,Wedding,1,
ORD9468,DC1,26395,Air,Standard Overnight,168.87,Retirement,1,
ORD9469,DC5,07373,Ground,Priority Overnight,82.4,Retirement,1,
ORD9470,DC5,08265,Air,Ground,76.12,Graduation,0,
ORD9471,DC4,79736,Air,Standard Overnight,223.36,Graduation,0,
ORD9472,DC1,19381,Air,Ground,279.01,Gender Reveal,0,
ORD9473,DC1,24544,Air,Standard Overnight,144.79,Graduation,1,
ORD9474,DC3,07646,Air,Ground,115.95,Holiday,0,
ORD9475,DC1,02298,Ground,Priority Overnight,92.38,Graduation,1,
ORD9476,DC6,36298,Ground,Standard Overnight,64.22,Retirement,0,
ORD9477,DC5,82813,Ground,Priority Overnight,109.85,Wedding,0,
ORD9478,DC4,72218,Air,Ground,104.06,Bridal Shower,1,
ORD9479,DC2,45666,Air,Priority Overnight,45.35,Holiday,1,
ORD9480,DC2,43034,Ground,Standard Overnight,273.29,None,0,
ORD9481,DC2,87401,Ground,Priority Overnight,39.82,Gender Reveal,0,
ORD9482,DC2,66370,Air,Standard Overnight,246.68,Retirement,1,
ORD9483,DC5,47955,Air,Standard Overnight,51.37,Wedding,1,
ORD9484,DC4,29071,Air,Standard Overnight,103.61,Bridal Shower,1,
ORD9485,DC2,47493,Ground,Ground,287.64,None,1,
ORD9486,DC1,57365,Ground,Ground,225.75,Bridal Shower,1,
ORD9487,DC4,90101,Ground,Priority Overnight,121.26,Wedding,0,
ORD9488,DC2,14979,Air,Standard Overnight,60.45,Birthday,1,
ORD9489,DC3,53911,Ground,Standard Overnight,277.42,First Communion,0,
ORD9490,DC1,81134,Air,Standard Overnight,186.46,Wedding,1,
ORD9491,DC3,31230,Ground,Priority Overnight,63.08,Retirement,0,
ORD9492,DC2,38320,Ground,Ground,280.47,Gender Reveal,0,
ORD9493,DC3,32929,Ground,Ground,33.31,Wedding,0,
ORD9494,DC5,72940,Air,Priority Overnight,120.94,First Communion,0,
ORD9495,DC5,91962,Ground,Ground,247.16,Holiday,0,
ORD9496,DC2,17975,Ground,Standard Overnight,100.38,Holiday,0,
ORD9497,DC2,82365,Air,Ground,40.25,Holiday,1,
ORD9498,DC6,19679,Air,Priority Overnight,264.3,Wedding,0,
ORD9499,DC5,60718,Ground,Standard Overnight,19.67,Birthday,0,
ORD9500,DC6,69525,Ground,Standard Overnight,263.08,Wedding,1,
ORD9501,DC5,65654,Ground,Priority Overnight,159.0,Holiday,0,
ORD9502,DC4,09368,Air,Priority Overnight,241.58,Graduation,1,
ORD9503,DC3,65469,Air,Standard Overnight,89.43,Holiday,1,
ORD9504,DC1,53687,Air,Priority Overnight,255.3,Birthday,1,
ORD9505,DC1,06792,Air,Priority Overnight,234.88,Birthday,0,
ORD9506,DC6,54366,Air,Standard Overnight,58.66,None,0,
ORD9507,DC1,77660,Ground,Priority Overnight,38.46,Bridal Shower,1,
ORD9508,DC3,17824,Air,Standard Overnight,249.99,Bridal Shower,0,
ORD9509,DC4,57901,Air,Priority Overnight,120.11,Wedding,1,
ORD9510,DC2,82571,Air,Priority Overnight,251.02,Holiday,1,
ORD9511,DC1,62250,Air,Ground,273.84,Graduation,1,
ORD9512,DC1,92997,Air,Ground,282.4,First Communion,0,
ORD9513,DC3,62538,Air,Priority Overnight,102.55,Gender Reveal,0,
ORD9514,DC3,97062,Air,Priority Overnight,137.79,Birthday,0,
ORD9515,DC3,89639,Air,Ground,212.89,Wedding,1,
ORD9516,DC1,20745,Ground,Ground,106.76,Birthday,0,
ORD9517,DC6,29062,Air,Priority Overnight,84.8,First Communion,0,
ORD9518,DC1,99239,Air,Priority Overnight,75.91,Holiday,0,
ORD9519,DC3,97584,Ground,Standard Overnight,287.07,Wedding,1,
ORD9520,DC4,14846,Ground,Ground,29.43,Graduation,0,
ORD9521,DC3,18877,Ground,Standard Overnight,164.5,Retirement,1,
ORD9522,DC5,03076,Air,Priority Overnight,69.36,Bridal Shower,1,
ORD9523,DC6,84811,Ground,Priority Overnight,222.74,Graduation,0,
ORD9524,DC6,91732,Ground,Standard Overnight,280.15,Birthday,0,
ORD9525,DC4,40423,Ground,Standard Overnight,291.93,Holiday,0,
ORD9526,DC2,26040,Ground,Ground,239.75,Graduation,0,
ORD9527,DC2,64726,Air,Ground,40.85,Gender Reveal,0,
ORD9528,DC5,91416,Ground,Priority Overnight,48.8,Graduation,0,
ORD9529,DC6,90376,Air,Priority Overnight,74.74,Retirement,0,
ORD9530,DC5,46395,Ground,Priority Overnight,267.72,Graduation,0,
ORD9531,DC2,28233,Air,Ground,166.86,Gender Reveal,0,
ORD9532,DC3,64713,Air,Standard Overnight,294.47,Bridal Shower,1,
ORD9533,DC2,39824,Air,Priority Overnight,131.73,First Communion,0,
ORD9534,DC2,67940,Ground,Ground,262.64,Gender Reveal,1,
ORD9535,DC3,43155,Air,Standard Overnight,47.36,Retirement,1,
ORD9536,DC5,03428,Ground,Priority Overnight,230.97,Wedding,1,
ORD9537,DC4,52942,Air,Priority Overnight,113.43,Wedding,1,
ORD9538,DC2,61425,Air,Standard Overnight,219.78,None,1,
ORD9539,DC2,15156,Air,Standard Overnight,36.23,Bridal Shower,0,
ORD9540,DC1,55612,Ground,Standard Overnight,51.11,Retirement,0,
ORD9541,DC6,07467,Ground,Priority Overnight,93.7,Birthday,0,
ORD9542,DC1,70625,Ground,Standard Overnight,208.55,First Communion,1,
ORD9543,DC2,98838,Air,Ground,274.78,Birthday,1,
ORD9544,DC3,99559,Ground,Priority Overnight,254.19,Gender Reveal,0,
ORD9545,DC6,34915,Air,Ground,236.45,Gender Reveal,0,
ORD9546,DC4,66244,Ground,Standard Overnight,86.18,Gender Reveal,0,
ORD9547,DC5,98870,Ground,Priority Overnight,131.59,Holiday,0,
ORD9548,DC4,78922,Air,Priority Overnight,241.07,First Communion,1,
ORD9549,DC2,38792,Ground,Ground,269.4,None,0,
ORD9550,DC6,85215,Air,Standard Overnight,150.83,Retirement,0,
ORD9551,DC4,20115,Air,Standard Overnight,19.27,Birthday,1,
ORD9552,DC2,62852,Ground,Standard Overnight,258.61,None,1,
ORD9553,DC5,14031,Ground,Ground,272.23,Bridal Shower,1,
ORD9554,DC3,16171,Air,Ground,297.82,None,1,
ORD9555,DC4,90040,Air,Ground,234.98,Birthday,1,
ORD9556,DC3,93715,Ground,Priority Overnight,213.03,Bridal Shower,0,
ORD9557,DC1,16500,Ground,Priority Overnight,132.33,Wedding,0,
ORD9558,DC5,47161,Ground,Ground,77.23,Retirement,0,
ORD9559,DC4,33739,Air,Ground,80.67,Gender Reveal,1,
ORD9560,DC3,61031,Air,Priority Overnight,146.49,None,0,
ORD9561,DC5,25719,Ground,Standard Overnight,73.76,Gender Reveal,1,
