Transaction_ID,Order_ID,Carrier_ID,Route_ID,Shipping_Cost,Transaction_Date,Scheduled_Delivery_Date,Actual_Delivery_Date,Shipping_Date
TXN8278,ORD4374,C6,R75,214.85,2024-07-30,2024-08-01,2024-08-01,2024-07-31
TXN8279,ORD2716,C2,R19,211.43,2024-04-28,2024-05-01,2024-05-01,2024-04-29
TXN8280,ORD3247,C5,R20,54.62,2024-06-24,2024-06-27,2024-06-27,2024-06-25
TXN8281,ORD3859,C1,R41,177.88,2024-10-24,2024-10-27,2024-10-27,2024-10-24
TXN8282,ORD0370,C6,R134,39.73,2024-08-19,2024-08-24,2024-08-24,2024-08-23
TXN8283,ORD6579,C3,R280,156.18,2024-06-24,2024-06-25,2024-06-25,2024-06-22
TXN8284,ORD3811,C1,R151,273.1,2024-10-29,2024-11-03,2024-11-03,2024-11-02
TXN8285,ORD6188,C3,R66,219.18,2024-06-07,2024-06-12,2024-06-12,2024-06-10
TXN8286,ORD5389,C5,R54,237.0,2024-09-28,2024-10-03,2024-10-03,2024-09-30
TXN8287,ORD7222,C4,R46,215.26,2024-04-21,2024-04-24,2024-04-24,2024-04-22
TXN8288,ORD3845,C1,R218,84.33,2024-02-28,2024-03-01,2024-03-01,2024-02-29
TXN8289,ORD1518,C6,R39,220.82,2024-01-29,2024-02-02,2024-02-02,2024-01-30
TXN8290,ORD1830,C3,R205,159.63,2024-11-18,2024-11-21,2024-11-21,2024-11-18
TXN8291,ORD4550,C3,R107,224.97,2024-06-08,2024-06-11,2024-06-11,2024-06-10
TXN8292,ORD6179,C3,R112,107.02,2024-10-24,2024-10-26,2024-10-26,2024-10-23
TXN8293,ORD9672,C1,R15,245.9,2024-09-01,2024-09-02,2024-09-02,2024-08-31
TXN8294,ORD2721,C3,R243,235.61,2024-06-07,2024-06-09,2024-06-09,2024-06-08
TXN8295,ORD6915,C4,R285,263.3,2024-03-30,2024-04-01,2024-04-01,2024-03-31
TXN8296,ORD3991,C4,R95,284.78,2024-09-26,2024-09-29,2024-09-29,2024-09-28
TXN8297,ORD9803,C4,R123,187.13,2024-01-12,2024-01-15,2024-01-15,2024-01-12
TXN8298,ORD8453,C3,R85,32.64,2024-05-06,2024-05-07,2024-05-07,2024-05-06
TXN8299,ORD4672,C3,R154,50.75,2024-05-02,2024-05-03,2024-05-03,2024-04-30
TXN8300,ORD6798,C6,R162,229.72,2024-01-27,2024-01-31,2024-01-31,2024-01-30
TXN8301,ORD5211,C6,R104,46.8,2024-04-01,2024-04-04,2024-04-04,2024-04-01
TXN8302,ORD6301,C2,R179,109.88,2024-09-01,2024-09-06,2024-09-06,2024-09-03
TXN8303,ORD1497,C3,R206,123.14,2024-07-19,2024-07-24,2024-07-24,2024-07-22
TXN8304,ORD4676,C3,R297,177.24,2024-07-20,2024-07-22,2024-07-22,2024-07-20
TXN8305,ORD0830,C6,R294,260.66,2024-04-15,2024-04-20,2024-04-20,2024-04-18
TXN8306,ORD0431,C2,R213,277.55,2024-09-05,2024-09-10,2024-09-10,2024-09-07
TXN8307,ORD9035,C4,R26,57.01,2024-05-15,2024-05-19,2024-05-19,2024-05-16
TXN8308,ORD5757,C6,R36,34.85,2024-11-12,2024-11-16,2024-11-16,2024-11-15
TXN8309,ORD6005,C4,R248,253.26,2024-05-03,2024-05-06,2024-05-06,2024-05-03
TXN8310,ORD8348,C2,R62,24.48,2024-07-22,2024-07-26,2024-07-26,2024-07-24
TXN8311,ORD1899,C1,R12,228.5,2024-06-07,2024-06-09,2024-06-09,2024-06-06
TXN8312,ORD7567,C2,R21,170.34,2024-07-14,2024-07-19,2024-07-19,2024-07-18
TXN8313,ORD0841,C3,R237,181.14,2024-01-21,2024-01-22,2024-01-22,2024-01-20
TXN8314,ORD0087,C4,R14,97.33,2024-04-03,2024-04-05,2024-04-05,2024-04-03
TXN8315,ORD1634,C4,R147,149.69,2024-02-26,2024-02-28,2024-02-28,2024-02-25
TXN8316,ORD3408,C2,R89,230.72,2024-03-16,2024-03-21,2024-03-21,2024-03-20
TXN8317,ORD8630,C6,R150,145.35,2024-06-03,2024-06-06,2024-06-06,2024-06-05
TXN8318,ORD0179,C2,R84,283.73,2024-05-26,2024-05-30,2024-05-30,2024-05-28
TXN8319,ORD0714,C3,R161,288.27,2024-01-27,2024-01-30,2024-01-30,2024-01-28
TXN8320,ORD3405,C2,R198,184.52,2024-06-30,2024-07-03,2024-07-03,2024-06-30
TXN8321,ORD4977,C4,R57,247.96,2024-01-31,2024-02-03,2024-02-03,2024-01-31
TXN8322,ORD8133,C1,R146,198.75,2024-02-01,2024-02-06,2024-02-06,2024-02-04
TXN8323,ORD9503,C4,R132,142.04,2024-04-02,2024-04-05,2024-04-05,2024-04-02
TXN8324,ORD1324,C4,R276,289.12,2024-10-01,2024-10-05,2024-10-05,2024-10-04
TXN8325,ORD8653,C5,R49,49.77,2024-04-17,2024-04-21,2024-04-21,2024-04-20
TXN8326,ORD2721,C1,R121,177.8,2024-04-06,2024-04-07,2024-04-07,2024-04-06
TXN8327,ORD5363,C6,R58,107.43,2024-02-20,2024-02-25,2024-02-25,2024-02-23
TXN8328,ORD8994,C5,R286,264.2,2024-01-16,2024-01-20,2024-01-20,2024-01-18
TXN8329,ORD7287,C5,R166,68.21,2024-09-21,2024-09-22,2024-09-22,2024-09-21
TXN8330,ORD0095,C5,R61,237.39,2024-05-30,2024-06-03,2024-06-03,2024-06-02
TXN8331,ORD0880,C6,R244,54.04,2024-09-11,2024-09-15,2024-09-15,2024-09-12
TXN8332,ORD1948,C1,R176,288.75,2024-01-23,2024-01-26,2024-01-26,2024-01-23
TXN8333,ORD9404,C2,R235,23.38,2024-02-08,2024-02-10,2024-02-10,2024-02-08
TXN8334,ORD6619,C5,R178,91.43,2024-11-18,2024-11-22,2024-11-22,2024-11-21
TXN8335,ORD4261,C5,R217,94.29,2024-08-15,2024-08-17,2024-08-17,2024-08-15
TXN8336,ORD8585,C4,R235,82.43,2024-07-04,2024-07-07,2024-07-07,2024-07-04
TXN8337,ORD1037,C2,R222,159.86,2024-10-07,2024-10-12,2024-10-12,2024-10-11
TXN8338,ORD5212,C2,R182,41.02,2024-10-29,2024-10-31,2024-10-31,2024-10-30
TXN8339,ORD8014,C1,R249,120.95,2024-11-18,2024-11-21,2024-11-21,2024-11-20
TXN8340,ORD7211,C6,R141,57.0,2024-11-12,2024-11-14,2024-11-14,2024-11-11
TXN8341,ORD1543,C4,R13,68.62,2024-03-27,2024-03-29,2024-03-29,2024-03-26
TXN8342,ORD8879,C2,R136,240.25,2024-06-24,2024-06-29,2024-06-29,2024-06-26
TXN8343,ORD7638,C4,R166,22.72,2024-05-30,2024-06-02,2024-06-02,2024-05-31
TXN8344,ORD1973,C4,R281,257.27,2024-02-12,2024-02-16,2024-02-16,2024-02-14
TXN8345,ORD6576,C5,R95,60.81,2024-05-28,2024-06-01,2024-06-01,2024-05-29
TXN8346,ORD3431,C3,R112,79.55,2024-01-29,2024-01-31,2024-01-31,2024-01-29
TXN8347,ORD1229,C1,R289,225.31,2024-01-05,2024-01-10,2024-01-10,2024-01-09
TXN8348,ORD8106,C1,R215,261.12,2024-11-13,2024-11-15,2024-11-15,2024-11-13
TXN8349,ORD2754,C2,R98,58.02,2024-07-05,2024-07-06,2024-07-06,2024-07-03
TXN8350,ORD1353,C6,R172,17.71,2024-04-18,2024-04-22,2024-04-22,2024-04-20
TXN8351,ORD5473,C6,R11,87.15,2024-10-14,2024-10-19,2024-10-19,2024-10-17
TXN8352,ORD0717,C3,R218,25.82,2024-10-04,2024-10-06,2024-10-06,2024-10-05
TXN8353,ORD4264,C2,R253,73.48,2024-03-15,2024-03-18,2024-03-18,2024-03-16
TXN8354,ORD4294,C3,R142,258.75,2024-09-21,2024-09-24,2024-09-24,2024-09-23
TXN8355,ORD8490,C3,R156,72.13,2024-04-26,2024-04-29,2024-04-29,2024-04-27
TXN8356,ORD9836,C6,R271,25.31,2024-03-21,2024-03-24,2024-03-24,2024-03-23
TXN8357,ORD2815,C3,R72,116.47,2024-04-23,2024-04-27,2024-04-27,2024-04-24
TXN8358,ORD0997,C6,R120,28.69,2024-02-15,2024-02-20,2024-02-20,2024-02-18
TXN8359,ORD8384,C4,R43,32.15,2024-06-07,2024-06-12,2024-06-12,2024-06-09
TXN8360,ORD4678,C3,R190,157.3,2024-08-21,2024-08-22,2024-08-22,2024-08-20
TXN8361,ORD3019,C5,R247,208.54,2024-10-10,2024-10-11,2024-10-11,2024-10-08
TXN8362,ORD6814,C5,R114,162.48,2024-11-03,2024-11-08,2024-11-08,2024-11-05
TXN8363,ORD9947,C6,R65,241.59,2024-05-25,2024-05-26,2024-05-26,2024-05-24
TXN8364,ORD0315,C2,R197,49.56,2024-11-07,2024-11-10,2024-11-10,2024-11-07
TXN8365,ORD5928,C3,R43,280.71,2024-06-26,2024-06-29,2024-06-29,2024-06-26
TXN8366,ORD9027,C2,R76,221.46,2024-03-29,2024-03-31,2024-03-31,2024-03-28
TXN8367,ORD0717,C2,R185,32.31,2024-04-13,2024-04-14,2024-04-14,2024-04-12
TXN8368,ORD0441,C6,R179,146.61,2024-07-02,2024-07-06,2024-07-06,2024-07-03
TXN8369,ORD3480,C3,R77,83.76,2024-10-17,2024-10-19,2024-10-19,2024-10-17
TXN8370,ORD7562,C5,R246,84.29,2024-02-27,2024-03-03,2024-03-03,2024-03-02
TXN8371,ORD2823,C4,R19,219.49,2024-06-06,2024-06-08,2024-06-08,2024-06-06
TXN8372,ORD6926,C3,R100,237.86,2024-01-19,2024-01-21,2024-01-21,2024-01-19
TXN8373,ORD8281,C4,R61,219.76,2024-01-02,2024-01-06,2024-01-06,2024-01-04
TXN8374,ORD2853,C6,R227,154.74,2024-10-08,2024-10-12,2024-10-12,2024-10-10
TXN8375,ORD8194,C4,R80,104.03,2024-07-11,2024-07-15,2024-07-15,2024-07-14
TXN8376,ORD6690,C6,R7,125.11,2024-09-05,2024-09-06,2024-09-06,2024-09-04
TXN8377,ORD0308,C4,R35,249.19,2024-01-06,2024-01-07,2024-01-07,2024-01-05
TXN8378,ORD6995,C5,R179,107.84,2024-07-31,2024-08-04,2024-08-04,2024-08-02
TXN8379,ORD0461,C2,R53,165.31,2024-03-06,2024-03-09,2024-03-09,2024-03-06
TXN8380,ORD3913,C1,R279,249.48,2024-03-13,2024-03-14,2024-03-14,2024-03-13
TXN8381,ORD1471,C6,R10,34.55,2024-03-26,2024-03-30,2024-03-30,2024-03-29
TXN8382,ORD7035,C1,R274,146.16,2024-08-11,2024-08-12,2024-08-12,2024-08-09
TXN8383,ORD6421,C1,R168,55.26,2024-03-24,2024-03-29,2024-03-29,2024-03-28
TXN8384,ORD5137,C5,R213,141.68,2024-02-06,2024-02-10,2024-02-10,2024-02-09
TXN8385,ORD0585,C6,R47,189.5,2024-03-14,2024-03-18,2024-03-18,2024-03-17
TXN8386,ORD8829,C3,R205,238.17,2024-03-25,2024-03-27,2024-03-27,2024-03-24
TXN8387,ORD0934,C1,R19,258.57,2024-08-06,2024-08-08,2024-08-08,2024-08-07
TXN8388,ORD7870,C5,R215,50.87,2024-01-13,2024-01-18,2024-01-18,2024-01-17
TXN8389,ORD2158,C2,R157,103.2,2024-08-07,2024-08-11,2024-08-11,2024-08-08
TXN8390,ORD5291,C2,R87,75.89,2024-07-10,2024-07-12,2024-07-12,2024-07-11
TXN8391,ORD4664,C1,R209,27.4,2024-02-11,2024-02-13,2024-02-13,2024-02-10
TXN8392,ORD2168,C2,R281,69.13,2024-02-08,2024-02-13,2024-02-13,2024-02-11
TXN8393,ORD9467,C3,R50,117.94,2024-11-04,2024-11-05,2024-11-05,2024-11-02
TXN8394,ORD6829,C5,R128,92.1,2024-08-09,2024-08-10,2024-08-10,2024-08-09
TXN8395,ORD9605,C1,R211,166.5,2024-08-07,2024-08-11,2024-08-11,2024-08-08
TXN8396,ORD7074,C5,R234,211.88,2024-10-04,2024-10-05,2024-10-05,2024-10-02
TXN8397,ORD8579,C5,R69,176.6,2024-10-29,2024-10-31,2024-10-31,2024-10-30
TXN8398,ORD7418,C5,R253,124.14,2024-10-10,2024-10-13,2024-10-13,2024-10-11
TXN8399,ORD1237,C5,R70,247.28,2024-04-23,2024-04-27,2024-04-27,2024-04-25
TXN8400,ORD7869,C3,R88,295.72,2024-03-09,2024-03-11,2024-03-11,2024-03-09
TXN8401,ORD5164,C4,R29,194.61,2024-04-10,2024-04-11,2024-04-11,2024-04-08
TXN8402,ORD1599,C2,R254,227.95,2024-06-10,2024-06-15,2024-06-15,2024-06-12
TXN8403,ORD0791,C4,R244,175.77,2024-02-19,2024-02-24,2024-02-24,2024-02-23
TXN8404,ORD1221,C3,R8,273.23,2024-02-22,2024-02-25,2024-02-25,2024-02-23
TXN8405,ORD9212,C4,R241,169.91,2024-02-29,2024-03-05,2024-03-05,2024-03-02
TXN8406,ORD9992,C3,R109,68.51,2024-06-10,2024-06-13,2024-06-13,2024-06-10
TXN8407,ORD5324,C6,R242,217.4,2024-01-22,2024-01-25,2024-01-25,2024-01-22
TXN8408,ORD1792,C1,R163,88.37,2024-02-01,2024-02-05,2024-02-05,2024-02-04
TXN8409,ORD3676,C6,R90,12.93,2024-01-21,2024-01-23,2024-01-23,2024-01-20
TXN8410,ORD2986,C3,R238,225.39,2024-08-31,2024-09-03,2024-09-03,2024-09-02
TXN8411,ORD9031,C6,R92,83.43,2024-07-06,2024-07-10,2024-07-10,2024-07-08
TXN8412,ORD7517,C1,R151,277.64,2024-10-14,2024-10-17,2024-10-17,2024-10-14
TXN8413,ORD7607,C6,R48,285.66,2024-10-07,2024-10-12,2024-10-12,2024-10-11
TXN8414,ORD9269,C6,R37,159.26,2024-04-09,2024-04-13,2024-04-13,2024-04-12
TXN8415,ORD7804,C4,R173,63.97,2024-08-20,2024-08-23,2024-08-23,2024-08-21
TXN8416,ORD5858,C4,R55,203.79,2024-01-21,2024-01-22,2024-01-22,2024-01-20
TXN8417,ORD0265,C3,R27,79.69,2024-03-13,2024-03-15,2024-03-15,2024-03-13
TXN8418,ORD0772,C1,R145,222.8,2024-05-02,2024-05-06,2024-05-06,2024-05-03
TXN8419,ORD7088,C2,R289,151.86,2024-10-18,2024-10-22,2024-10-22,2024-10-21
TXN8420,ORD2008,C4,R72,132.34,2024-09-01,2024-09-02,2024-09-02,2024-08-31
TXN8421,ORD8356,C3,R107,118.23,2024-05-21,2024-05-25,2024-05-25,2024-05-22
TXN8422,ORD7004,C4,R182,276.57,2024-01-17,2024-01-20,2024-01-20,2024-01-17
TXN8423,ORD4279,C5,R267,94.32,2024-02-17,2024-02-18,2024-02-18,2024-02-15
TXN8424,ORD5968,C1,R54,66.49,2024-03-10,2024-03-13,2024-03-13,2024-03-11
TXN8425,ORD0810,C3,R194,263.53,2024-04-28,2024-05-03,2024-05-03,2024-04-30
TXN8426,ORD8246,C4,R172,271.4,2024-01-28,2024-01-31,2024-01-31,2024-01-30
TXN8427,ORD1601,C5,R210,54.42,2024-08-11,2024-08-15,2024-08-15,2024-08-13
TXN8428,ORD4503,C5,R19,262.61,2024-11-01,2024-11-04,2024-11-04,2024-11-02
TXN8429,ORD6795,C6,R244,267.24,2024-11-06,2024-11-11,2024-11-11,2024-11-09
TXN8430,ORD4873,C3,R158,239.28,2024-06-18,2024-06-23,2024-06-23,2024-06-22
TXN8431,ORD9552,C3,R145,280.9,2024-05-14,2024-05-15,2024-05-15,2024-05-13
TXN8432,ORD2167,C6,R294,236.53,2024-06-27,2024-06-29,2024-06-29,2024-06-28
TXN8433,ORD1434,C1,R294,38.83,2024-02-01,2024-02-06,2024-02-06,2024-02-03
TXN8434,ORD6796,C2,R207,193.72,2024-09-02,2024-09-04,2024-09-04,2024-09-01
TXN8435,ORD8050,C2,R272,68.6,2024-09-24,2024-09-26,2024-09-26,2024-09-24
TXN8436,ORD4256,C1,R212,259.41,2024-03-14,2024-03-17,2024-03-17,2024-03-14
TXN8437,ORD6624,C4,R246,97.84,2024-09-22,2024-09-27,2024-09-27,2024-09-26
TXN8438,ORD8345,C1,R230,18.12,2024-01-02,2024-01-03,2024-01-03,2024-01-01
TXN8439,ORD5531,C3,R172,165.07,2024-09-18,2024-09-21,2024-09-21,2024-09-19
TXN8440,ORD1323,C4,R164,80.4,2024-02-08,2024-02-10,2024-02-10,2024-02-08
TXN8441,ORD5939,C5,R291,184.17,2024-09-17,2024-09-18,2024-09-18,2024-09-15
TXN8442,ORD9515,C5,R176,219.51,2024-05-11,2024-05-16,2024-05-16,2024-05-15
TXN8443,ORD7668,C2,R295,18.72,2024-07-21,2024-07-25,2024-07-25,2024-07-23
TXN8444,ORD6144,C3,R10,31.05,2024-04-08,2024-04-10,2024-04-10,2024-04-09
TXN8445,ORD1530,C4,R233,265.19,2024-11-03,2024-11-04,2024-11-04,2024-11-03
TXN8446,ORD6063,C1,R213,197.91,2024-01-17,2024-01-21,2024-01-21,2024-01-20
TXN8447,ORD9108,C5,R66,35.91,2024-08-10,2024-08-11,2024-08-11,2024-08-08
TXN8448,ORD9846,C6,R148,117.97,2024-05-22,2024-05-24,2024-05-24,2024-05-22
TXN8449,ORD6338,C1,R211,50.27,2024-11-17,2024-11-22,2024-11-22,2024-11-19
TXN8450,ORD5984,C5,R205,126.18,2024-04-09,2024-04-10,2024-04-10,2024-04-09
TXN8451,ORD9964,C4,R288,156.19,2024-06-29,2024-06-30,2024-06-30,2024-06-29
TXN8452,ORD4066,C3,R70,116.45,2024-03-25,2024-03-28,2024-03-28,2024-03-25
TXN8453,ORD5681,C4,R218,279.69,2024-05-19,2024-05-23,2024-05-23,2024-05-20
TXN8454,ORD8196,C3,R50,90.2,2024-04-30,2024-05-04,2024-05-04,2024-05-03
TXN8455,ORD6537,C6,R138,129.52,2024-04-22,2024-04-23,2024-04-23,2024-04-22
TXN8456,ORD6800,C4,R175,52.11,2024-10-27,2024-10-30,2024-10-30,2024-10-27
TXN8457,ORD7644,C1,R228,153.56,2024-07-10,2024-07-15,2024-07-15,2024-07-12
TXN8458,ORD0177,C1,R57,274.64,2024-01-11,2024-01-13,2024-01-13,2024-01-10
TXN8459,ORD2049,C5,R74,36.56,2024-05-15,2024-05-19,2024-05-19,2024-05-17
TXN8460,ORD4107,C6,R20,284.49,2024-08-04,2024-08-08,2024-08-08,2024-08-07
TXN8461,ORD6729,C3,R267,120.41,2024-05-23,2024-05-26,2024-05-26,2024-05-23
TXN8462,ORD9542,C2,R1,230.14,2024-05-25,2024-05-26,2024-05-26,2024-05-23
TXN8463,ORD7803,C3,R295,226.47,2024-08-02,2024-08-06,2024-08-06,2024-08-05
TXN8464,ORD6885,C4,R300,215.29,2024-11-06,2024-11-07,2024-11-07,2024-11-05
TXN8465,ORD5153,C5,R54,125.61,2024-09-02,2024-09-05,2024-09-05,2024-09-02
TXN8466,ORD2296,C1,R58,218.34,2024-09-05,2024-09-06,2024-09-06,2024-09-05
TXN8467,ORD7747,C2,R168,82.25,2024-04-12,2024-04-13,2024-04-13,2024-04-10
TXN8468,ORD0098,C2,R97,256.54,2024-05-28,2024-06-02,2024-06-02,2024-05-30
TXN8469,ORD1031,C2,R295,192.91,2024-03-18,2024-03-19,2024-03-19,2024-03-17
TXN8470,ORD9974,C4,R256,132.4,2024-04-27,2024-04-30,2024-04-30,2024-04-28
TXN8471,ORD9124,C1,R151,96.25,2024-08-08,2024-08-13,2024-08-13,2024-08-12
TXN8472,ORD0379,C3,R151,199.72,2024-10-28,2024-10-29,2024-10-29,2024-10-26
TXN8473,ORD1468,C2,R70,274.72,2024-11-04,2024-11-05,2024-11-05,2024-11-04
TXN8474,ORD9318,C2,R67,231.73,2024-10-05,2024-10-09,2024-10-09,2024-10-07
TXN8475,ORD8899,C2,R106,244.65,2024-10-11,2024-10-14,2024-10-14,2024-10-12
TXN8476,ORD9806,C6,R132,222.17,2024-09-25,2024-09-29,2024-09-29,2024-09-28
TXN8477,ORD8273,C6,R183,207.89,2024-04-26,2024-04-27,2024-04-27,2024-04-25
TXN8478,ORD4162,C6,R135,213.57,2024-07-08,2024-07-13,2024-07-13,2024-07-11
TXN8479,ORD6456,C3,R243,102.44,2024-05-19,2024-05-21,2024-05-21,2024-05-19
TXN8480,ORD5984,C4,R125,63.2,2024-02-18,2024-02-22,2024-02-22,2024-02-20
TXN8481,ORD9233,C5,R94,261.08,2024-03-30,2024-04-02,2024-04-02,2024-03-31
TXN8482,ORD4242,C6,R122,179.65,2024-10-10,2024-10-15,2024-10-15,2024-10-12
TXN8483,ORD9475,C5,R202,291.39,2024-02-25,2024-02-28,2024-02-28,2024-02-25
TXN8484,ORD6745,C4,R1,96.05,2024-04-17,2024-04-22,2024-04-22,2024-04-19
TXN8485,ORD7228,C4,R112,139.41,2024-04-13,2024-04-14,2024-04-14,2024-04-13
TXN8486,ORD6353,C6,R19,158.0,2024-08-31,2024-09-01,2024-09-01,2024-08-30
TXN8487,ORD0911,C1,R176,49.25,2024-03-06,2024-03-08,2024-03-08,2024-03-06
TXN8488,ORD2644,C6,R240,196.42,2024-02-22,2024-02-24,2024-02-24,2024-02-21
TXN8489,ORD1357,C1,R35,144.5,2024-05-12,2024-05-13,2024-05-13,2024-05-11
TXN8490,ORD2918,C6,R238,205.96,2024-06-04,2024-06-08,2024-06-08,2024-06-05
TXN8491,ORD8619,C3,R296,34.04,2024-01-05,2024-01-06,2024-01-06,2024-01-04
TXN8492,ORD1353,C5,R284,147.02,2024-10-04,2024-10-07,2024-10-07,2024-10-05
TXN8493,ORD9086,C6,R201,112.83,2024-06-02,2024-06-04,2024-06-04,2024-06-01
TXN8494,ORD1933,C5,R226,69.33,2024-09-03,2024-09-04,2024-09-04,2024-09-01
TXN8495,ORD1290,C3,R267,208.75,2024-06-05,2024-06-08,2024-06-08,2024-06-06
TXN8496,ORD9410,C1,R262,257.51,2024-01-25,2024-01-30,2024-01-30,2024-01-28
TXN8497,ORD3847,C1,R3,122.37,2024-10-06,2024-10-07,2024-10-07,2024-10-04
TXN8498,ORD4176,C2,R298,65.43,2024-01-12,2024-01-14,2024-01-14,2024-01-11
TXN8499,ORD5625,C3,R260,193.18,2024-01-06,2024-01-09,2024-01-09,2024-01-06
TXN8500,ORD2220,C5,R300,40.13,2024-09-22,2024-09-23,2024-09-23,2024-09-20
TXN8501,ORD2729,C5,R72,30.62,2024-05-08,2024-05-13,2024-05-13,2024-05-12
TXN8502,ORD0461,C4,R123,110.68,2024-09-05,2024-09-08,2024-09-08,2024-09-06
TXN8503,ORD2031,C3,R223,234.76,2024-06-17,2024-06-22,2024-06-22,2024-06-19
TXN8504,ORD6652,C1,R48,246.03,2024-04-28,2024-05-02,2024-05-02,2024-05-01
TXN8505,ORD9598,C2,R224,143.07,2024-02-27,2024-02-29,2024-02-29,2024-02-28
TXN8506,ORD3467,C4,R241,217.49,2024-04-18,2024-04-23,2024-04-23,2024-04-20
TXN8507,ORD9545,C4,R184,241.35,2024-06-25,2024-06-29,2024-06-29,2024-06-27
TXN8508,ORD1905,C3,R289,134.38,2024-06-11,2024-06-16,2024-06-16,2024-06-14
TXN8509,ORD6067,C4,R69,20.3,2024-11-12,2024-11-14,2024-11-14,2024-11-12
TXN8510,ORD8656,C1,R182,213.73,2024-08-15,2024-08-16,2024-08-16,2024-08-14
TXN8511,ORD4700,C4,R272,165.98,2024-06-04,2024-06-09,2024-06-09,2024-06-07
TXN8512,ORD1872,C4,R274,279.4,2024-09-09,2024-09-12,2024-09-12,2024-09-11
TXN8513,ORD3303,C1,R185,201.44,2024-02-28,2024-02-29,2024-02-29,2024-02-28
TXN8514,ORD8342,C1,R95,139.65,2024-02-13,2024-02-18,2024-02-18,2024-02-17
TXN8515,ORD7334,C3,R208,31.92,2024-03-05,2024-03-07,2024-03-07,2024-03-06
TXN8516,ORD6479,C5,R226,71.88,2024-10-19,2024-10-20,2024-10-20,2024-10-17
TXN8517,ORD1524,C1,R147,24.99,2024-06-25,2024-06-26,2024-06-26,2024-06-24
TXN8518,ORD9837,C4,R171,132.13,2024-03-25,2024-03-27,2024-03-27,2024-03-25
TXN8519,ORD2599,C1,R254,99.68,2024-03-23,2024-03-28,2024-03-28,2024-03-25
TXN8520,ORD5299,C5,R110,267.4,2024-04-15,2024-04-18,2024-04-18,2024-04-16
TXN8521,ORD3694,C4,R280,152.65,2024-06-19,2024-06-24,2024-06-24,2024-06-22
TXN8522,ORD4498,C4,R251,297.09,2024-08-03,2024-08-07,2024-08-07,2024-08-06
TXN8523,ORD1932,C2,R120,75.03,2024-02-09,2024-02-13,2024-02-13,2024-02-10
TXN8524,ORD4903,C4,R252,284.46,2024-01-30,2024-02-04,2024-02-04,2024-02-01
TXN8525,ORD1150,C5,R80,29.2,2024-09-10,2024-09-15,2024-09-15,2024-09-13
TXN8526,ORD3889,C1,R152,248.93,2024-11-05,2024-11-09,2024-11-09,2024-11-06
TXN8527,ORD0003,C5,R215,192.79,2024-02-06,2024-02-07,2024-02-07,2024-02-04
TXN8528,ORD3882,C6,R232,126.81,2024-07-16,2024-07-17,2024-07-17,2024-07-16
TXN8529,ORD5204,C6,R212,109.54,2024-07-13,2024-07-16,2024-07-16,2024-07-13
TXN8530,ORD1187,C1,R3,248.2,2024-01-03,2024-01-04,2024-01-04,2024-01-02
TXN8531,ORD9994,C6,R5,106.57,2024-07-08,2024-07-12,2024-07-12,2024-07-11
TXN8532,ORD1341,C4,R51,295.37,2024-08-02,2024-08-04,2024-08-04,2024-08-03
TXN8533,ORD5513,C3,R112,238.58,2024-01-31,2024-02-03,2024-02-03,2024-02-02
TXN8534,ORD9733,C4,R250,282.88,2024-07-16,2024-07-21,2024-07-21,2024-07-19
TXN8535,ORD0796,C5,R254,172.93,2024-08-11,2024-08-14,2024-08-14,2024-08-11
TXN8536,ORD2969,C2,R209,147.08,2024-03-17,2024-03-21,2024-03-21,2024-03-19
TXN8537,ORD9789,C4,R132,25.12,2024-01-12,2024-01-16,2024-01-16,2024-01-15
TXN8538,ORD6336,C6,R99,251.89,2024-10-14,2024-10-15,2024-10-15,2024-10-12
TXN8539,ORD7360,C2,R20,179.62,2024-05-29,2024-05-31,2024-05-31,2024-05-29
TXN8540,ORD8823,C6,R209,189.69,2024-09-30,2024-10-02,2024-10-02,2024-09-30
TXN8541,ORD9343,C4,R129,123.35,2024-09-14,2024-09-17,2024-09-17,2024-09-14
TXN8542,ORD3238,C5,R119,24.05,2024-09-27,2024-09-30,2024-09-30,2024-09-28
TXN8543,ORD9572,C6,R248,24.96,2024-09-27,2024-09-29,2024-09-29,2024-09-28
TXN8544,ORD0770,C4,R270,49.17,2024-03-19,2024-03-21,2024-03-21,2024-03-18
TXN8545,ORD4637,C6,R82,225.61,2024-10-26,2024-10-29,2024-10-29,2024-10-28
TXN8546,ORD7351,C3,R147,209.76,2024-02-01,2024-02-05,2024-02-05,2024-02-04
TXN8547,ORD7236,C2,R6,170.53,2024-09-17,2024-09-19,2024-09-19,2024-09-16
TXN8548,ORD6168,C5,R108,217.9,2024-06-09,2024-06-14,2024-06-14,2024-06-11
TXN8549,ORD1540,C2,R190,73.92,2024-03-03,2024-03-05,2024-03-05,2024-03-03
TXN8550,ORD5784,C1,R159,66.78,2024-05-06,2024-05-08,2024-05-08,2024-05-06
TXN8551,ORD2553,C2,R50,126.56,2024-09-25,2024-09-26,2024-09-26,2024-09-24
TXN8552,ORD1792,C6,R15,206.44,2024-02-21,2024-02-25,2024-02-25,2024-02-24
TXN8553,ORD7967,C4,R277,63.81,2024-10-22,2024-10-26,2024-10-26,2024-10-25
TXN8554,ORD9856,C2,R50,254.08,2024-10-31,2024-11-05,2024-11-05,2024-11-03
TXN8555,ORD3412,C5,R214,47.02,2024-01-16,2024-01-20,2024-01-20,2024-01-19
